icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,price
4caead,EAI33T,Ireland,1767007113.0,1767007114,-6.169,53.3585,838.2,False,91.96,165.42,4.88,,1005.84,,False,0,110.69413485880327
ab30e6,AAL175,United States,1767007113.0,1767007113,142.7725,36.297,8100.06,False,208.36,247.8,-4.55,,8039.1,,False,0,219.4357204596815
4ba8da,TKJ1LB,Turkey,1767007114.0,1767007114,5.3583,47.1521,10363.2,False,230.7,322.34,0.0,,10477.5,1000,False,0,226.32656590042893
86dd08,JAL18,Japan,1767006883.0,1767006883,144.8018,36.6936,11887.2,False,297.36,53.72,0.0,,11803.38,,False,0,340.60564441027464
ab9383,AAL996,United States,1767007114.0,1767007114,-95.2535,30.75,12192.0,False,227.74,329.9,0.33,,12641.58,,False,0,309.4535163968408
abe350,N865VL,United States,1767007095.0,1767007102,-65.6274,18.3599,609.6,False,64.03,105.38,-1.63,,601.98,,False,0,89.0680195370216
a07dc8,UAL844,United States,1767007113.0,1767007114,-86.3295,41.1423,6522.72,False,192.31,289.21,-7.15,,6172.2,5364,False,0,212.45849376411405
4caeb3,ITY608,Ireland,1767007113.0,1767007114,-4.1647,47.6972,10972.8,False,259.18,306.69,0.0,,11018.52,4010,False,0,311.2615602543113
4ba8f5,TKJ1AF,Turkey,1767007113.0,1767007114,9.9705,49.6546,6339.84,False,181.09,297.58,-8.13,,6446.52,1103,False,0,209.49699313556167
40615b,BAW694,United Kingdom,1767007113.0,1767007114,6.1018,51.2546,10668.0,False,245.53,115.44,0.0,,10744.2,4610,False,0,298.28735109522626
4caeb0,NOS1902,Ireland,1767007114.0,1767007114,-10.3417,52.9808,11277.6,False,213.96,160.48,0.0,,11285.22,5255,False,0,263.882555982523
4ba8f3,TKJ1JH,Turkey,1767007114.0,1767007114,19.8221,49.4406,11277.6,False,273.37,132.94,0.0,,11102.34,7624,False,0,323.9480747714789
ab9387,DAL109,United States,1767007114.0,1767007114,-4.535,41.1168,6096.0,False,226.34,284.48,0.65,,6164.58,6013,False,0,231.2315145186537
4ba8c3,TKJ80D,Turkey,1767007113.0,1767007113,7.8774,47.9556,4198.62,False,153.39,304.06,-10.73,,4320.54,0245,False,0,173.78143887211746
400aff,EFW1FG,United Kingdom,1767007113.0,1767007113,-6.4818,45.1468,10568.94,False,229.73,49.0,7.15,,10530.84,5463,False,0,244.77217822575938
406156,BHL78G,United Kingdom,1767006821.0,1767006914,0.6294,57.2908,1402.08,False,74.19,86.82,-3.25,,1554.48,,False,0,108.37891708603416
abdc92,ASH3991,United States,1767007114.0,1767007114,-82.0503,34.6143,10050.78,False,263.66,49.03,3.25,,10378.44,3135,False,0,268.975301650111
c05d7b,WJA620,Canada,1767007114.0,1767007114,-79.5302,43.7661,1028.7,False,75.69,226.65,-3.25,,769.62,1372,False,0,82.77554546943011
406d8d,EZY69FT,United Kingdom,1767007114.0,1767007114,4.5628,52.2218,495.3,False,80.22,57.84,-0.33,,640.08,7624,False,0,80.20328743367757
84b794,ANA1718,Japan,1767007113.0,1767007113,138.4763,38.1737,10972.8,False,203.62,205.92,0.0,,10774.68,,False,0,238.2321013620155
406d91,EZY87BM,United Kingdom,1767007114.0,1767007114,12.9226,47.6042,11285.22,False,247.41,133.82,0.0,,11353.8,4704,False,0,329.73842806033923
406d92,EZY24FN,United Kingdom,1767007114.0,1767007114,2.8123,50.0774,11582.4,False,222.8,308.06,0.0,,11666.22,6656,False,0,304.68898123976805
406d90,EZY63LD,United Kingdom,1767007113.0,1767007113,28.7098,40.9999,899.16,False,95.73,25.46,0.65,,937.26,4653,False,0,145.64495004288523
4ba8d5,TKJ8TP,Turkey,1767007114.0,1767007114,24.3099,44.5213,10363.2,False,185.31,317.36,0.0,,10256.52,2360,False,0,220.76229960888872
406d95,EZY39ZE,United Kingdom,1767007063.0,1767007063,-1.76,52.4647,-30.48,False,67.78,145.83,-3.9,,205.74,7730,False,0,87.37247499821785
4ba8d2,TKJ6107,Turkey,1767007113.0,1767007114,34.7254,36.7506,10675.62,False,188.5,263.42,0.0,,10485.12,,False,0,223.2310474959181
781741,CSN6470,China,1767006817.0,1767006817,117.3991,39.4109,10698.48,False,281.77,71.7,0.0,,10447.02,,False,0,281.4413024560587
407fc1,WUK73,United Kingdom,1767007114.0,1767007114,21.2102,47.9131,10972.8,False,193.69,278.86,0.33,,10843.26,,False,0,236.9150603316685
c027da,CJT842,Canada,1767007114.0,1767007114,-107.5773,43.8242,10980.42,False,214.48,300.56,-0.65,,10988.04,3046,False,0,291.91208012883124
846748,IBX88,Japan,1767007113.0,1767007113,134.5658,35.9867,9144.0,False,183.2,241.85,0.0,,9105.9,2463,False,0,224.7344064379648
407fc7,EZY83TA,United Kingdom,1767007114.0,1767007114,-0.6938,53.4442,6332.22,False,182.37,263.2,-12.03,,6499.86,1330,False,0,227.55118667388035
407fae,TOM3GM,United Kingdom,1767007114.0,1767007114,-3.0497,49.0701,11277.6,False,210.74,213.65,0.0,,11353.8,2042,False,0,280.99041779177037
a55b50,AAL2607,United States,1767007114.0,1767007114,-80.8967,25.7391,1790.7,False,142.4,253.2,0.0,,1874.52,,False,0,186.01797504209577
407fac,TOM1DB,United Kingdom,1767007113.0,1767007113,-1.5076,52.1266,3299.46,False,170.05,152.43,4.55,,3444.24,5264,False,0,139.87851553720552
4caee7,RYR41AA,Ireland,1767007112.0,1767007113,4.51,50.4765,259.08,False,81.07,246.04,-4.23,,411.48,1000,False,0,119.83446479573598
4caee8,RYR3554,Ireland,1767007114.0,1767007114,22.413,47.8919,11117.58,False,180.12,327.72,4.88,,10934.7,2240,False,0,272.3358174080146
a95845,SNC383,United States,1767007113.0,1767007113,-65.6645,18.3799,1104.9,False,100.95,283.26,-2.6,,1104.9,,False,0,92.0564232394593
4caee5,RYR36BA,Ireland,1767007113.0,1767007114,-0.0188,51.8749,3329.94,False,128.55,23.59,-7.48,,3482.34,5733,False,0,169.2410667294632
aa6c50,UAL121,United States,1767007113.0,1767007113,-2.5297,43.1213,9448.8,False,253.59,302.66,0.0,,9456.42,4550,False,0,278.08209926052456
76bd48,TGW13E,Singapore,1767007113.0,1767007113,111.5837,-4.8916,11582.4,False,257.45,307.69,0.0,,12367.26,,False,0,297.84807480093184
ad237c,ASA1439,United States,1767006928.0,1767006967,-96.8975,24.1587,10668.0,False,253.87,125.85,0.0,,11186.16,,False,0,272.31789026056003
78041c,AMU826,China,1767007111.0,1767007114,120.7539,24.2384,10668.0,False,268.75,36.67,-0.33,,11269.98,,False,0,282.6926109710163
78041d,AMU684,China,1767006954.0,1767006955,118.7904,22.7271,10126.98,False,274.3,58.58,-5.2,,10721.34,,False,0,335.35964191571856
71ba12,ASV101,Republic of Korea,1767007114.0,1767007114,128.2734,35.6972,10675.62,False,252.12,146.57,-0.33,,10637.52,4344,False,0,282.4488563791497
407fa1,GOBOE,United Kingdom,1767007114.0,1767007114,-0.6777,52.8263,304.8,False,40.28,245.07,-0.33,,487.68,,False,0,90.65940003062919
71ba17,JNA091,Republic of Korea,1767007112.0,1767007113,121.0648,22.5454,10972.8,False,213.0,211.77,0.0,,11658.6,,False,0,257.268012366649
3004c2,NOS78FY,Italy,1767007114.0,1767007114,2.0767,41.3063,10668.0,False,246.96,252.17,0.0,,10614.66,4044,False,0,264.0295410755673
a8e8a0,UAL928,United States,1767007114.0,1767007114,-6.3598,53.6575,9761.22,False,236.85,315.97,0.0,,9822.18,7620,False,0,288.28649618499884
a07dcd,UAL38,United States,1767007113.0,1767007113,140.3934,36.1496,6454.14,False,252.63,142.2,8.45,,6454.14,,False,0,213.86487576896937
aa7f65,GLG7395,United States,1767007113.0,1767007114,-78.4907,27.3925,10972.8,False,237.49,192.89,0.0,,11437.62,,False,0,274.8169246418946
71ba02,KAL085,Republic of Korea,1767007114.0,1767007114,128.2836,37.2791,8069.58,False,289.09,108.79,4.88,,7940.04,,False,0,274.6259482214447
347296,PUE302,Spain,1767007113.0,1767007114,-3.5739,40.1492,1988.82,False,128.4,76.8,-4.88,,2110.74,6054,False,0,137.53485203680106
4caecc,RYR35RN,Ireland,1767007114.0,1767007114,4.7657,42.6975,11277.6,False,231.9,222.75,0.0,,11300.46,1000,False,0,275.37273429967684
a01112,AAL28,United States,1767007114.0,1767007114,-77.9691,41.6852,10645.14,False,283.98,90.31,-0.65,,10622.28,6712,False,0,306.1291956219185
84b73b,APJ118,Japan,1767007114.0,1767007114,141.4013,42.4442,6377.94,False,155.4,241.31,12.03,,6195.06,,False,0,203.50771511635622
47a597,LNPFA,Norway,1767006947.0,1767006951,5.5588,58.9674,236.22,False,35.5,0.0,2.28,,312.42,,False,0,85.5669509091866
515309,SMR110,Tajikistan,1767006892.0,1767006892,74.3173,31.6092,10370.82,False,198.71,322.15,0.0,,10507.98,6357,False,0,234.71872382664347
aa0b10,RPA3669,United States,1767007113.0,1767007113,-64.9101,44.682,7277.1,False,173.63,260.62,5.85,,7231.38,,False,0,203.44569804142407
a4b7d3,AAL1653,United States,1767007099.0,1767007112,-88.6729,33.3964,7315.2,False,207.0,256.34,0.0,,7536.18,2520,False,0,252.75705723753876
3e120c,CHX26,Germany,1767006828.0,1767006828,7.5942,53.4566,114.3,False,54.72,260.8,-1.63,,236.22,0020,False,0,97.61514375147745
7815f8,CSS375,China,1767007114.0,1767007114,86.6967,22.7846,9761.22,False,190.71,273.56,0.0,,10111.74,4760,False,0,219.01521097037875
39bdab,AFR45UG,France,1767007113.0,1767007114,8.0171,45.7721,10972.8,False,228.95,301.12,0.0,,11071.86,1000,False,0,282.22319800704406
780efa,CHH779,China,1767007113.0,1767007114,113.9213,22.3342,38.1,False,75.82,250.58,-3.9,,68.58,,False,0,49.03129501250379
ab4fd4,DAL313,United States,1767007114.0,1767007114,-97.544,44.707,11277.6,False,258.89,101.0,0.0,,11026.14,,False,0,290.64509804120735
aa7ec3,UAL1665,United States,1767007114.0,1767007114,-90.5085,38.8547,8839.2,False,297.72,73.54,0.0,,8671.56,3344,False,0,323.53094033491953
a1314e,AAL1673,United States,1767007114.0,1767007114,-75.7095,39.8397,3703.32,False,149.23,268.62,7.48,,3627.12,,False,0,141.92834565462027
3e1215,CHX77,Germany,1767007114.0,1767007114,7.264,49.6867,556.26,False,65.89,252.27,0.33,,670.56,,False,0,72.96413909016836
aae958,AAL9840,United States,1767007114.0,1767007114,-93.2009,31.9454,12496.8,False,265.78,138.85,0.0,,12877.8,0537,False,0,326.9485956314572
7802d9,,China,1767007112.0,1767007113,113.6888,23.0748,2689.86,False,156.85,83.6,0.0,,2781.3,,False,0,125.38196969580707
39bda2,AFR69VB,France,1767007114.0,1767007114,2.4633,48.9874,441.96,False,71.18,85.86,-3.58,,579.12,1000,False,0,78.72609940229923
8991a4,CAL5637,Taiwan,1767006626.0,1767007113,41.7726,41.4106,10363.2,False,228.32,263.53,-1.3,,9845.04,0526,False,0,274.53922275163507
7815fa,CHH730,China,1767007112.0,1767007112,36.9153,40.1678,11582.4,False,291.44,99.35,-1.3,,11231.88,,False,0,295.3530830462119
39bda8,AFR57BN,France,1767007114.0,1767007114,7.5646,45.7655,6682.74,False,217.23,310.1,6.18,,6842.76,1000,False,0,222.32320025578056
4caefc,ITY226,Ireland,1767007113.0,1767007114,6.3631,46.7007,10363.2,False,232.14,303.8,0.0,,10485.12,5711,False,0,285.8049142063007
a3973f,TPA4052,United States,1767007047.0,1767007110,-56.3744,-14.6868,12192.0,False,230.74,310.12,0.0,,12923.52,,False,0,303.03612167073123
4ca2c9,EIN4LK,Ireland,1767007113.0,1767007113,-9.0566,38.8938,1470.66,False,133.58,30.81,14.96,,1592.58,,False,0,138.05216792590804
39bda0,AFR63ZU,France,1767007114.0,1767007114,-4.0679,39.7187,10668.0,False,234.28,213.9,0.33,,10629.9,7656,False,0,266.6565544145992
4ca2ad,RYR81HH,Ireland,1767007113.0,1767007114,-2.0102,51.5271,4015.74,False,176.06,283.35,-10.08,,4175.76,5702,False,0,187.18882230537912
4ca2ab,RYR2004,Ireland,1767007113.0,1767007113,-1.2278,45.9703,1905.0,False,140.6,312.03,-4.23,,2011.68,1000,False,0,137.94214639800487
43e7a7,MNGSN,United Kingdom,1767007114.0,1767007114,10.789,59.8392,4884.42,False,107.76,191.85,5.2,,4701.54,3510,False,0,160.0515121985157
347256,VOE72XA,Spain,1767007113.0,1767007113,15.571,47.8419,4899.66,False,172.64,100.47,-4.23,,4983.48,1000,False,0,176.21615949764043
8991b6,CAL772,Taiwan,1767007113.0,1767007113,120.2871,14.8181,10668.0,False,258.58,23.2,0.0,,11422.38,4150,False,0,289.8624205124092
347257,VOE3DG,Spain,1767007114.0,1767007114,5.0587,44.5707,10340.34,False,184.72,142.01,-3.9,,10431.78,1765,False,0,226.87864414895975
8991b7,CAL150,Taiwan,1767007011.0,1767007066,135.3376,33.249,7833.36,False,242.38,35.41,-0.33,,7924.8,2605,False,0,249.73784779987528
4ca2cb,EIN60T,Ireland,1767007114.0,1767007114,4.4799,52.3996,845.82,False,120.85,112.53,-5.2,,998.22,7625,False,0,104.1871827274231
485b42,KLM569,Kingdom of the Netherlands,1767007114.0,1767007114,19.9775,40.9434,10668.0,False,265.3,149.21,-0.33,,10744.2,3170,False,0,267.8110709967601
4ca2ca,EIN643,Ireland,1767007113.0,1767007114,8.9285,51.6245,10363.2,False,207.21,292.17,0.0,,10401.3,3545,False,0,262.7912229571078
39bdb8,AFR1085,France,1767007114.0,1767007114,8.2562,41.9502,10972.8,False,251.01,333.07,0.0,,11010.9,1000,False,0,289.86879551715316
8991b3,CAL704,Taiwan,1767007113.0,1767007113,120.3283,23.3267,8595.36,False,249.91,10.92,-4.88,,9105.9,,False,0,281.67147469897145
39bdb9,AFR13KZ,France,1767007114.0,1767007114,3.4441,50.8193,7696.2,False,205.32,17.8,-3.25,,7840.98,1000,False,0,222.447288608498
adc17b,AAL1893,United States,1767007113.0,1767007114,-100.101,34.1578,10668.0,False,289.51,109.95,0.0,,10927.08,,False,0,312.1868569367351
39bdb0,AFR19JQ,France,1767007114.0,1767007114,-8.3921,39.6624,7581.9,False,179.82,230.57,-5.85,,7642.86,1000,False,0,227.35455144547325
485b2f,ZXP24,Kingdom of the Netherlands,1767007113.0,1767007113,5.1206,52.0107,220.98,False,62.35,64.07,1.95,,365.76,6220,False,0,93.7280761566319
717ca2,SVA565,Saudi Arabia,1767007114.0,1767007114,50.812,26.6046,10363.2,False,182.7,288.89,0.0,,10759.44,0512,False,0,232.43132634395715
4b8299,MARTI47,Turkey,1767007110.0,1767007113,30.0775,39.3368,6400.8,False,98.98,349.22,0.0,,6263.64,,False,0,165.11366964542378
485b45,KLM248,Kingdom of the Netherlands,1767007114.0,1767007114,2.337,52.8744,8084.82,False,236.22,91.62,-9.43,,8206.74,6257,False,0,257.46020592109323
7c431c,JTE7484,Australia,1767007022.0,1767007022,144.559,-34.9468,8839.2,False,212.53,88.61,-0.33,,9182.1,6773,False,0,248.22956933815885
8991b9,CAL528,Taiwan,1767007069.0,1767007071,115.2893,23.2055,8763.0,False,246.28,79.04,6.18,,9220.2,,False,0,223.61244683257829
a837a3,UAL1414,United States,1767007113.0,1767007113,-70.8357,42.3296,1752.6,False,157.63,77.37,11.38,,1600.2,,False,0,148.0267924794696
390d59,FGDKZ,France,1767006953.0,1767007107,0.7648,48.9518,822.96,False,68.88,291.01,0.0,,960.12,3403,False,0,138.29182078794486
4ca2bf,RYR48QA,Ireland,1767007113.0,1767007114,0.6838,40.5362,9144.0,False,215.48,54.03,-0.33,,9121.14,1000,False,0,241.75061462486036
347245,WFL2094,Spain,1767007113.0,1767007113,-10.9627,39.4579,12192.0,False,264.3,83.07,0.0,,12245.34,3340,False,0,290.0418580428936
ad1c16,DAL1405,United States,1767007114.0,1767007114,-81.0632,35.2236,3131.82,False,152.35,354.96,9.75,,3131.82,,False,0,164.96017119422797
50815f,UKN1168,Ukraine,1767007113.0,1767007113,0.5213,54.2455,10066.02,False,229.1,118.87,0.0,,10104.12,6003,False,0,271.83876420933143
405a4a,SHT12N,United Kingdom,1767007113.0,1767007113,-1.081,53.0599,8534.4,False,212.46,341.65,0.0,,8663.94,5410,False,0,266.7241033083283
40745e,TOM038,United Kingdom,1767007113.0,1767007113,-11.3339,50.3839,10965.18,False,246.13,262.19,0.0,,10957.56,1460,False,0,257.4832368818222
ac0f4d,SWA2549,United States,1767007102.0,1767007103,-71.4206,22.1711,10363.2,False,220.57,300.87,0.0,,10820.4,,False,0,283.11660505149985
7504cd,XAX507,Malaysia,1767007086.0,1767007107,122.2222,24.8556,11582.4,False,219.33,199.45,0.0,,12207.24,,False,0,293.54584122502933
406d6f,TOM304,United Kingdom,1767007114.0,1767007114,-4.3984,47.8211,12496.8,False,243.51,211.17,-0.33,,12504.42,2702,False,0,293.95626926118905
406133,EZY89NE,United Kingdom,1767007114.0,1767007114,2.9685,51.715,8641.08,False,192.72,262.02,-4.88,,8778.24,3536,False,0,240.9161463584338
405a47,EFW2AT,United Kingdom,1767007114.0,1767007114,-1.8362,50.2412,5958.84,False,204.61,213.93,-15.61,,6134.1,4461,False,0,234.23514963196715
405a46,EFW9TT,United Kingdom,1767007114.0,1767007114,15.4099,46.9015,1455.42,False,109.99,216.44,14.63,,1516.38,,False,0,137.60510760056903
a12a9e,UAL2159,United States,1767007099.0,1767007099,-81.6847,38.3464,9448.8,False,291.74,91.01,0.0,,9509.76,2075,False,0,268.1072137585254
aac337,AAL940,United States,1767007113.0,1767007114,-96.0812,31.9398,6400.8,False,191.68,327.72,-9.1,,6629.4,,False,0,228.53716373510971
a12a80,UAL2320,United States,1767007114.0,1767007114,-76.0029,41.1301,5775.96,False,216.6,109.86,-3.9,,5730.24,6030,False,0,214.30862789934966
4b8dac,TCCML,Turkey,1767007113.0,1767007113,26.7429,39.2765,784.86,False,47.4,152.88,0.33,,845.82,,False,0,83.6156819603103
4b1a01,SAZ62,Switzerland,1767007114.0,1767007114,5.4188,42.7688,12192.0,False,226.71,35.67,0.33,,12222.48,1000,False,0,287.0437398200339
acfc26,NCR684,United States,1767007114.0,1767007114,135.3762,36.4142,9448.8,False,307.07,61.59,0.33,,9342.12,4443,False,0,293.9513402240348
adcca6,AAL3063,United States,1767007113.0,1767007113,-66.2954,18.784,3672.84,False,176.79,309.81,18.53,,3817.62,,False,0,200.40534994214127
ad83b2,AAL1448,United States,1767007114.0,1767007114,-78.8914,29.4233,10972.8,False,232.59,186.73,0.0,,11430.0,,False,0,278.9206408030158
a8d5db,EDV5451,United States,1767007114.0,1767007114,-81.6624,33.6787,5227.32,False,163.36,247.8,7.15,,5356.86,,False,0,162.85767743233663
a52736,DAL248,United States,1767007113.0,1767007114,30.3123,34.9954,11887.2,False,278.87,128.71,0.0,,11887.2,5232,False,0,300.43640288060544
347219,IBE08VD,Spain,1767007113.0,1767007113,7.3598,40.6978,10965.18,False,201.07,95.58,-0.33,,10972.8,1456,False,0,263.83689433620947
7504af,AXM613,Malaysia,1767007114.0,1767007114,104.1689,1.3956,10980.42,False,241.85,297.76,0.0,,11711.94,,False,0,312.628695685941
406d4e,CFE79SC,United Kingdom,1767007114.0,1767007114,0.6769,51.3092,3794.76,False,159.27,161.74,11.7,,3939.54,2033,False,0,181.09229369897665
39bdf7,FHPPX,France,1767007113.0,1767007114,4.4316,43.6728,396.24,False,72.07,177.95,0.0,,487.68,5432,False,0,73.90109442505911
a6d27b,GJS4489,United States,1767007113.0,1767007114,-77.9887,41.9,7627.62,False,186.32,189.7,0.33,,7559.04,4126,False,0,268.45419833357784
406d4c,VIR165,United Kingdom,1767007114.0,1767007114,-1.1869,51.0933,3695.7,False,205.78,233.13,8.45,,3848.1,2174,False,0,196.66650621955958
aac33e,AVA047,United States,1767007074.0,1767007074,-73.4668,5.8984,11231.88,False,238.2,180.49,-14.31,,12969.24,,False,0,324.3002147599803
a4b7c7,N403AA,United States,1767007114.0,1767007114,-80.5091,31.2083,11269.98,False,176.43,13.83,-0.33,,11696.7,5210,False,0,252.14771132845544
a992cf,SKW6299,United States,1767007113.0,1767007114,-85.4793,42.7889,6096.0,False,193.53,261.44,0.0,,5722.62,4347,False,0,214.658384894109
47a518,NOZ87G,Norway,1767007114.0,1767007114,11.1495,48.4113,10972.8,False,222.37,1.99,0.0,,11026.14,6640,False,0,288.2357700903681
85120e,JAL242,Japan,1767007114.0,1767007114,137.8086,34.7631,8831.58,False,284.73,92.38,0.0,,8831.58,1763,False,0,305.0446942350851
8a0a38,MKT361,Indonesia,1767007114.0,1767007114,112.8889,-4.0634,9753.6,False,222.22,251.65,0.33,,10431.78,,False,0,286.57516610756454
4caf26,RYR535U,Ireland,1767007113.0,1767007113,28.4599,38.9267,11277.6,False,264.91,158.47,0.33,,11216.64,5547,False,0,312.06534000145956
4caf28,RYR24AE,Ireland,1767007113.0,1767007114,-0.8901,48.6216,11582.4,False,240.77,359.39,0.0,,11650.98,1056,False,0,280.5930653761178
4caf29,RYR8043,Ireland,1767007114.0,1767007114,4.6825,50.5265,998.22,False,104.37,246.47,-5.2,,1127.76,1000,False,0,102.02767916087878
4ba952,THY10,Turkey,1767007103.0,1767007106,-20.376,65.261,10126.98,False,244.53,97.74,8.45,,10210.8,,False,0,281.02515020648394
43e86d,MOUSE,United Kingdom,1767007114.0,1767007114,10.7264,42.6845,6400.8,False,140.38,115.16,0.0,,6537.96,,False,0,204.23216144682135
4caf0a,DAI39V,Ireland,1767007113.0,1767007113,-4.9525,53.664,4876.8,False,139.11,273.18,0.33,,5052.06,,False,0,165.62118598446787
008df8,SFR112,South Africa,1767007113.0,1767007114,27.5041,-26.9834,7513.32,False,190.75,42.81,-9.1,,8016.24,,False,0,246.84083931428773
4caf0b,EAI42A,Ireland,1767007113.0,1767007114,-6.0335,53.8362,3444.24,False,113.23,354.26,3.9,,3611.88,,False,0,171.7861349097236
ac4a44,AAL1604,United States,1767007114.0,1767007114,-96.5857,29.5316,9311.64,False,262.58,96.64,5.53,,9715.5,2413,False,0,260.1185816185316
8a0a24,PAS104,Indonesia,1767007112.0,1767007112,113.1113,-7.7426,10660.38,False,239.19,109.6,0.0,,11376.66,,False,0,266.6231859240744
ab4489,DAL175,United States,1767007114.0,1767007114,5.8936,46.7096,9144.0,False,246.09,312.8,0.0,,9304.02,0650,False,0,263.2776988218933
abe1c2,DAL2664,United States,1767007113.0,1767007114,-78.8164,42.8365,2072.64,False,115.03,199.33,11.38,,1813.56,7436,False,0,131.80285336378392
4b3303,RGA04,Switzerland,1767007112.0,1767007113,6.7727,46.8719,548.64,False,60.8,42.6,-0.65,,670.56,,False,0,76.614259724659
4b3306,RGA01,Switzerland,1767007113.0,1767007113,8.7578,47.2959,571.5,False,58.62,132.51,1.95,,678.18,,False,0,113.13585357734289
8a0a0f,,Indonesia,1767007110.0,1767007110,101.4605,12.3346,10972.8,False,240.82,344.0,0.0,,11673.84,,False,0,295.629737230369
440890,TYW758,Austria,1767007114.0,1767007114,0.438,40.1099,12192.0,False,228.5,46.28,-0.33,,12184.38,5576,False,0,286.8827409648148
4caf1e,ITY575,Ireland,1767007113.0,1767007114,8.7885,43.9476,10668.0,False,217.18,135.48,0.0,,10751.82,1000,False,0,237.39000952262947
